indice,caracteristica_hog
302,0.25206659330127495
303,0.14852338860309935
304,0.1370513465233669
305,0.05213167920000999
306,0.13968060261565918
307,0.21979772376907533
308,0.16133459260277638
309,0.17976233108251755
310,0.14540743859306385
311,0.25206659330127495
312,0.11669256473604854
313,0.13676370939517518
314,0.060070806443361435
315,0.08484547691590644
316,0.25206659330127495
317,0.19593594084147328
318,0.07207387971304167
319,0.14061578328289895
320,0.25206659330127495
321,0.09523378928891099
322,0.13512463668115618
323,0.15104627292440828
324,0.07468288829401759
325,0.24969153973048697
326,0.06280570208498028
327,0.09517043696701054
328,0.20935196655018604
329,0.24969153973048697
330,0.14060977565287655
331,0.12974898612818966
332,0.04935400266357892
333,0.13223815037867095
334,0.24969153973048697
335,0.0721797177066666
336,0.08175216011286725
337,0.06255729274777237
338,0.2330990812214491
339,0.24969153973048697
340,0.14734084435494788
341,0.1805544353628851
342,0.11842732000942052
343,0.24969153973048697
344,0.18549609555218516
345,0.0682336442239759
346,0.13312350281408358
347,0.24969153973048697
348,0.0901595490947993
349,0.12792493510693664
350,0.14299823582574123
351,0.07070363978964264
352,0.14993173195508647
353,0.12245661705423062
354,0.11095517682929112
355,0.12219691927917248
356,0.24969153973048697
357,0.14256510891296578
358,0.24969153973048697
359,0.10666055690184852
360,0.21506028494576454
361,0.23460237536776665
362,0.06544214206426278
363,0.0741210501530194
364,0.05671791701642081
365,0.2113405770071927
366,0.23460237536776665
367,0.13358739510911605
368,0.16370068191967108
369,0.10737278762771606
370,0.23460237536776665
371,0.23460237536776665
372,0.17859619194175155
373,0.14598930566906937
374,0.19826092204079063
375,0.13926151041675353
376,0.16475659132473774
377,0.10122855651995166
378,0.08036963271372738
379,0.1359364377458559
380,0.11102597217877205
381,0.10059812750081207
382,0.11079051574822467
383,0.23460237536776665
384,0.12925744803831085
385,0.23460237536776665
386,0.09670438648417527
387,0.19498560214653857
388,0.23460237536776665
389,0.0952598463234345
390,0.23460237536776665
391,0.15220997376849013
392,0.23460237536776665
393,0.07649769535762425
394,0.13351466618370142
395,0.1365727696368009
396,0.20787437833855194
397,0.23701903108924913
398,0.2361182660754574
399,0.17864223098108178
400,0.14602693921160134
401,0.19831203031072767
402,0.13929740964890155
403,0.16479906275207024
404,0.10125465150800429
405,0.08039035062848937
406,0.23701903108924913
407,0.10600850862266425
408,0.12415177381809571
409,0.15553645595634297
410,0.059958312589893537
411,0.1914715189491471
412,0.04700426686774544
413,0.1004545195341476
414,0.23457868681360775
415,0.23701903108924913
416,0.0952844026802291
417,0.23701903108924913
418,0.15224921089271204
419,0.23701903108924913
420,0.07651741515325346
421,0.1335490839778367
422,0.13660797575762795
423,0.2079279647928656
424,0.23701903108924913
425,0.10288298154520042
426,0.045794368831982714
427,0.0377450888954245
428,0.23701903108924913
429,0.1796147111602592
430,0.11215498221937541
431,0.10256147518873435
432,0.2223106050893361
433,0.25525682121340976
434,0.11193486162525845
435,0.1310924170466805
436,0.16423164424590506
437,0.06331025226402294
438,0.2021756390804339
439,0.04963201705219475
440,0.10607037953633305
441,0.24769269174589875
442,0.25525682121340976
443,0.06451454310986367
444,0.2174535083675869
445,0.24183826290146188
446,0.21420245502733595
447,0.1162719825842946
448,0.1672394310305048
449,0.05486331249576057
450,0.1151860613719825
451,0.25525682121340976
452,0.10863460350949515
453,0.04835448026789913
454,0.03985520933589601
455,0.25525682121340976
456,0.18965598234334527
457,0.1184249507744239
458,0.1082951234999162
459,0.2347387690084165
460,0.25525682121340976
461,0.18347404221850813
462,0.140580691155916
463,0.14766627643401367
464,0.13031125310873581
465,0.14573613889599396
466,0.09035064941299262
467,0.1714527531159669
468,0.02095290139984327
469,0.25312801300068205
470,0.0680609658520279
471,0.2294071242542396
472,0.25312801300068205
473,0.22597735757361484
474,0.12266355855207697
475,0.1764327337031003
476,0.057879198368409344
477,0.12151794326928247
478,0.25312801300068205
479,0.13559006739473245
480,0.06990460638265818
481,0.1653586113810607
482,0.25312801300068205
483,0.11361523661831491
484,0.10384983360423185
485,0.04422861615836937
486,0.07938886346700524
487,0.25312801300068205
488,0.19355977614074116
489,0.14830853880377884
490,0.15578362510847446
491,0.13747458046575903
492,0.15374738616555628
493,0.09531730626898073
494,0.1808776659115466
495,0.022104701326755682
496,0.2090687653817955
497,0.1487447828635024
498,0.1550806380076005
499,0.09936839219697145
500,0.25312801300068205
501,0.14003445901218625
502,0.13200811147850827
503,0.1960390551444313
504,0.12880133858228474
505,0.25760930056032405
506,0.1436127267629835
507,0.07404075629434059
508,0.1751426305072935
509,0.25760930056032405
510,0.12033767846044792
511,0.1099944713086355
512,0.04684555653302625
513,0.08408618253665501
514,0.25760930056032405
515,0.09153904172176126
516,0.06519349502315717
517,0.18119346006345466
518,0.25760930056032405
519,0.10884569109896844
520,0.14099288732059698
521,0.07484439530152813
522,0.0809863804705336
523,0.22143904826037827
524,0.1575457868651031
525,0.16425652498259555
526,0.1052478697861835
527,0.25760930056032405
528,0.14832008631556004
529,0.13981883192866515
530,0.20763838976028426
531,0.1364223191266206
532,0.25760930056032405
533,0.07609144743749272
534,0.06295565983224909
535,0.10618187911052203
536,0.25760930056032405
537,0.1871740398816383
538,0.04977908634429748
539,0.16712803925766267
540,0.22766241433581824
541,0.25165267836921024
542,0.08804260569147164
543,0.06270335660077422
544,0.1742725732997024
545,0.25165267836921024
546,0.10468820824856914
547,0.1356075063730804
548,0.0719856299542469
549,0.0778930151335814
550,0.25165267836921024
551,0.09357249452080754
552,0.2085419909076555
553,0.05949853846510974
554,0.25165267836921024
555,0.15580921239799983
556,0.24758581294251153
557,0.056077895740317886
558,0.12804579162671578
559,0.25165267836921024
560,0.07318504953979556
561,0.06055099802666451
562,0.10212614353690364
563,0.25165267836921024
564,0.18002471818602514
565,0.04787771849321014
566,0.16074439696535722
567,0.21896659391587117
568,0.25165267836921024
569,0.15891365112041617
570,0.13662028227005474
571,0.11384622511851414
572,0.25165267836921024
573,0.10998416472707753
574,0.12927923046478515
575,0.06005529641111409
576,0.18049725078280351
577,0.23188562823555045
578,0.08468685819764098
579,0.18873886073779042
580,0.053848562184490856
581,0.23188562823555045
582,0.14101358250421964
583,0.2240750846686863
584,0.050752743409297
585,0.11588657386797618
586,0.23188562823555045
587,0.05683668843969014
588,0.20608042999550386
589,0.13513091271698108
590,0.23188562823555045
591,0.06583253240823737
592,0.2254214844409777
593,0.10181767052366256
594,0.12177416843712083
595,0.23188562823555045
596,0.14382322398289238
597,0.1236468315905912
598,0.103035397018345
599,0.23188562823555045
600,0.09954007756154043
601,0.11700288545622628
602,0.054352450442094115
603,0.1633572468104744
604,0.23188562823555045
605,0.21732492938237083
606,0.22242085635990355
607,0.04926444168318026
608,0.17451952013992625
609,0.21179144443269043
610,0.10120060128430193
611,0.23188562823555045
612,0.09604191597156354
613,0.23793692744565287
614,0.05399962419681516
615,0.19579370437606639
616,0.12838570832346316
617,0.23793692744565287
618,0.06254643096846924
619,0.2141693293517185
620,0.09673533233216106
621,0.11569568025522431
622,0.23793692744565287
623,0.11189179038720443
624,0.05187248054020313
625,0.23793692744565287
626,0.01112244105791206
627,0.23793692744565287
628,0.035461349122437764
629,0.11458842501594795
630,0.22309080212671648
631,0.23793692744565287
632,0.20647692251986166
633,0.21131848083853766
634,0.046805354256000936
635,0.16580819117504356
636,0.20121964740436052
637,0.09614906476549508
638,0.2250932149598506
639,0.09124788076120369
640,0.23793692744565287
641,0.06149233543566473
642,0.1428194536861306
643,0.08906942079409184
644,0.23793692744565287
645,0.08906942079409184
646,0.1428194536861306
647,0.06149233543566473
648,0.21775221464576994
649,0.24736626966148578
650,0.11938773451058543
651,0.05534756315640726
652,0.24736626966148578
653,0.011867564506175711
654,0.24736626966148578
655,0.037837004124843525
656,0.12226502423858407
657,0.23803627919339987
658,0.24736626966148578
659,0.10830639527513639
660,0.16808304033866545
661,0.07178733090843668
662,0.24736626966148578
663,0.12662841682411388
664,0.09558924095668
665,0.09514029074385087
666,0.1348789499024152
667,0.24736626966148578
668,0.0656118790487112
669,0.15238732851285658
670,0.0950364305189695
671,0.24736626966148578
672,0.0950364305189695
673,0.15238732851285658
674,0.0656118790487112
675,0.23234004479915904
676,0.24181564372570202
677,0.24736626966148578
678,0.10673986044174875
679,0.21102598021412206
680,0.12891270418629305
681,0.09860775580890346
682,0.12933982612807948
683,0.17583726746483777
684,0.08330328671937819
685,0.2493566752158079
686,0.11484357382084132
687,0.17822822929456664
688,0.07612028463915499
689,0.2493566752158079
690,0.1342714795226396
691,0.10135883501984501
692,0.10088278698244198
693,0.14301999988685407
694,0.2493566752158079
695,0.21874026870572955
696,0.018817827043915287
697,0.20400706061750415
698,0.1997657882517917
699,0.207865359196672
700,0.05523902894291693
701,0.09757637731760155
702,0.03835575336020738
703,0.2493566752158079
704,0.2493566752158079
705,0.11318248577221737
706,0.22376312751680588
707,0.13669364234728185
708,0.10455954198068511
709,0.137146544598598
710,0.18645048757512248
711,0.08833132275866498
712,0.2493566752158079
713,0.03574010094820874
714,0.16839524370579514
715,0.07758333558169012
716,0.2493566752158079
717,0.09956854769076882
718,0.06768464376854094
719,0.15714859845788798
720,0.19841757969676815
721,0.25579165238272755
722,0.2236649546740434
723,0.01924148881111371
724,0.20860004532399892
725,0.20426328558126713
726,0.21254520906515464
727,0.056482672248048066
728,0.09977319740499638
729,0.039219289102824725
730,0.25579165238272755
731,0.07085581590720254
732,0.10986455841053881
733,0.13911127419344058
734,0.25579165238272755
735,0.1579393685545342
736,0.047348538666802574
737,0.08758020510544758
738,0.11177095256136856
739,0.25579165238272755
740,0.03654474828034925
741,0.17218646924792141
742,0.0793300352926068
743,0.25579165238272755
744,0.10181021920648675
745,0.06920848580004946
746,0.16068661869689063
747,0.20288472365878835
748,0.25579165238272755
749,0.15990016589367204
750,0.0476262675300594
751,0.17907922668751422
752,0.25579165238272755
753,0.10158977607879673
754,0.060232983620435
755,0.07280068097721586
756,0.2532607325824549
757,0.2532583853295329
758,0.0721021765077016
759,0.11179708653460217
760,0.14155825485437884
761,0.2532583853295329
762,0.1607175372018599
763,0.048181404005094595
764,0.08912074931666679
765,0.11373701434146555
766,0.2532583853295329
767,0.1222026171978205
768,0.19185445358516157
769,0.061157584556088
770,0.2532583853295329
771,0.13494370626496696
772,0.1692567633446453
773,0.10552982298234465
774,0.09833236696667506
775,0.2532583853295329
776,0.1627128251543338
777,0.04846401814570449
778,0.18222924746779104
779,0.2532583853295329
780,0.10337674998767052
781,0.0612924875817377
782,0.07408125194090834
783,0.2532583853295329
784,0.23981885006670514
785,0.1516925327494741
786,0.12120979782310104
787,0.11137655648101252
788,0.2532583853295329
789,0.11639910602333878
790,0.12376535009264741
791,0.1570954626353752
792,0.18395877752154552
793,0.2352305775649343
794,0.11474605777333778
795,0.18014787833486548
796,0.05742587099743249
797,0.2352305775649343
798,0.12670971105440765
799,0.15892905398117133
800,0.09909060413280739
801,0.09233232249585885
802,0.2352305775649343
803,0.11705470965218018
804,0.1389057699207416
805,0.2352305775649343
806,0.2086586647186965
807,0.14943497176153334
808,0.17498304805544082
809,0.12319730592216097
810,0.15955074639940983
811,0.2251855832215382
812,0.1424365576268978
813,0.11381381825226737
814,0.10458058164071479
815,0.2352305775649343
816,0.10929666524979398
817,0.11621343583074736
818,0.1475098115313482
819,0.17273398064158915
820,0.2352305775649343
821,0.09535719684250152
822,0.2048719417326721
823,0.09168506272143366
824,0.1967663358243955
825,0.17406924095932777
826,0.15118483078181266
827,0.20453607029751195
828,0.15552924990334657
829,0.23625786929749354
830,0.1131261034695905
831,0.13424379546341705
832,0.23064608326331565
833,0.2016556340614887
834,0.14441961479125925
835,0.169110243052706
836,0.11906254108303277
837,0.15419588241654195
838,0.23625786929749354
839,0.14443090047375098
840,0.10482381583574144
841,0.18246691452633984
842,0.036551982938381126
843,0.18246691452633984
844,0.10482381583574144
845,0.14443090047375098
846,0.21853554625742697
847,0.23625786929749354
848,0.09215680555382094
849,0.19799600159047948
850,0.08860791610060278
851,0.19016243713683137
852,0.16822710527539403
853,0.14611074480365707
854,0.19767140271838535
855,0.15030935593616318
856,0.23625786929749354
857,0.05802028386976703
858,0.1184672905873829
859,0.13379033264577428
860,0.23625786929749354
861,0.13379034469025936
862,0.1184672905873829
863,0.05802028386976703
864,0.23625786929749354
865,0.23699471147888707
866,0.1446029790339212
867,0.10494870553206954
868,0.1826843101378565
869,0.036595531878218596
870,0.1826843101378565
871,0.10494870553206954
872,0.1446029790339212
873,0.21879591493215403
874,0.23699471147888707
875,0.12192795542134888
876,0.1892233220265685
877,0.14459167990538718
878,0.21669213055217196
879,0.20397136182485312
880,0.14941194602040409
881,0.11326088471750115
882,0.1999662247305244
883,0.23699471147888707
884,0.058089410676262214
885,0.11860843545821508
886,0.13394973376929328
887,0.23699471147888707
888,0.13394974582812844
889,0.11860843545821508
890,0.058089410676262214
891,0.23699471147888707
892,0.23699471147888707
893,0.17096829561393379
894,0.16413126167336534
895,0.1466982981116291
896,0.19503792351141336
897,0.08871348577144372
898,0.1911188985588791
899,0.09226660345965389
900,0.09224340226082846
901,0.23862962582657407
902,0.12868680122521603
903,0.1997125593114344
904,0.15260684644882216
905,0.22870404933037483
906,0.21527812882684935
907,0.15769431490716077
908,0.11953928783489755
909,0.21105097452612717
910,0.23862962582657407
911,0.08974075374690663
912,0.13239323102382686
913,0.1320739159474845
914,0.23862962582657407
915,0.1612434608079104
916,0.12363824010429138
917,0.06269961969786762
918,0.08998891688677117
919,0.23862962582657407
920,0.18044560000578802
921,0.17322956800853584
922,0.15483024105449117
923,0.20584948224185087
924,0.0936311502150137
925,0.20171321354677904
926,0.09738122826801154
927,0.09735674095457207
928,0.23862962582657407
929,0.12028886180839922
930,0.10110669809827802
931,0.09820808236999785
932,0.23862962582657407
933,0.10240196116085126
934,0.09414461379596223
935,0.17815667256389248
936,0.13097081593167098
937,0.2621810860587775
938,0.09685845784605675
939,0.14289387653674135
940,0.1425492352832397
941,0.2621810860587775
942,0.17403233536082977
943,0.1334444916863086
944,0.06767258149621945
945,0.09712630381366814
946,0.2621810860587775
947,0.09223711383929943
948,0.0498662060208248
949,0.18257076781276269
950,0.2621810860587775
951,0.10967574285220084
952,0.1209403839139306
953,0.07462343745530425
954,0.08160397852534673
955,0.2621810860587775
956,0.12982946057794384
957,0.10912588146211791
958,0.10599736473357173
959,0.2621810860587775
960,0.11052387710520811
961,0.10161160594334569
962,0.1922870027166262
963,0.1413586439195546
964,0.2621810860587775
965,0.07667171697975741
966,0.08162626639787281
967,0.10699161676781765
968,0.2621810860587775
969,0.1886014196740279
970,0.07466366551982974
971,0.1806230206735681
972,0.19337963733517513
973,0.2526672267491224
974,0.08969055082751663
975,0.04848945613669661
976,0.1775301941760508
977,0.2526672267491224
978,0.10664771889945854
979,0.117601355886204
980,0.07256316824559272
981,0.07935098442484805
982,0.2526672267491224
983,0.0721007118650433
984,0.10526614690897815
985,0.1458718180733949
986,0.2526672267491224
987,0.14459477513006697
988,0.1170784902518373
989,0.141386893480594
990,0.2212583458701437
991,0.2526672267491224
992,0.07455489707523714
993,0.07937265695427172
994,0.10403769851852744
995,0.2526672267491224
996,0.18339434651963166
997,0.07260228565848469
998,0.17563622214553554
999,0.18804064296325984
1000,0.2526672267491224
1001,0.18360181507248735
1002,0.14090383316991453
1003,0.14172758965038137
1004,0.2526672267491224
1005,0.08124158368884281
1006,0.13169902571462883
1007,0.03742533600110955
1008,0.20660890479645988
1009,0.2365944719781052
1010,0.06763685163565428
1011,0.09874896622472154
1012,0.13684068106457709
1013,0.2365944719781052
1014,0.13564270171241888
1015,0.10982999016309586
1016,0.13263342469451286
1017,0.20755991897529094
1018,0.2365944719781052
1019,0.05710196994992171
1020,0.12506816722965788
1021,0.20129218322934847
1022,0.2365944719781052
1023,0.10979039375335975
1024,0.11075360148120922
1025,0.09797516967711602
1026,0.1704140132509689
1027,0.2365944719781052
1028,0.17223475892081197
1029,0.1321802713522039
1030,0.13295302786752836
1031,0.2365944719781052
1032,0.0762117987530157
1033,0.12354534695155073
1034,0.03510827886498062
1035,0.19381744616447252
1036,0.2365944719781052
1037,0.1774640036383687
1038,0.2365944719781052
1039,0.05201916616321412
1040,0.17899441740517844
1041,0.17266288883582884
1042,0.13967112265218135
1043,0.17032490879855325
1044,0.19069637194160902
1045,0.2451035885340221
1046,0.056411933441842844
1047,0.1235568077885972
1048,0.19885971101620128
1049,0.2451035885340221
1050,0.10846365528894927
1051,0.10941522333960962
1052,0.09679120975381175
1053,0.16835468165987785
1054,0.2451035885340221
1055,0.17079098504504434
1056,0.14508964808085167
1057,0.16547271875797737
1058,0.09568011859650458
1059,0.14968582983497208
1060,0.1612305665174559
1061,0.15949962351848704
1062,0.14159291495256743
1063,0.2451035885340221
1064,0.17531947795059105
1065,0.2451035885340221
1066,0.051390551707286965
1067,0.17683139776049367
1068,0.17057638119009308
1069,0.13798329692849984
1070,0.16826665397110543
1071,0.18839194253727676
1072,0.2451035885340221
1073,0.08480998026863362
1074,0.08101319044675435
1075,0.09779493708820752
1076,0.2451035885340221
1077,0.09779493708820752
1078,0.08101319044675435
1079,0.15879590955088127
1080,0.19527075368859848
1081,0.23782344696682847
1082,0.16531113286481183
1083,0.140434426822216
1084,0.16016350388099923
1085,0.09261020886820318
1086,0.1448831394543601
1087,0.15605746167695286
1088,0.1543820562215157
1089,0.1370498868559518
1090,0.23782344696682847
1091,0.10280400408590247
1092,0.15784127938573553
1093,0.12788878784640262
1094,0.23782344696682847
1095,0.13513841395849283
1096,0.2112978781508818
1097,0.08762074099669834
1098,0.17120760678779193
1099,0.23782344696682847
1100,0.08208884041949009
1101,0.07841387111979953
1102,0.09465717311853913
1103,0.23782344696682847
1104,0.09465717311853913
1105,0.07841387111979953
1106,0.15370092101307936
1107,0.18900546477388266
1108,0.19456773947379544
1109,0.23782344696682847
1110,0.08489637989148968
1111,0.21664774966610675
1112,0.17621012295106217
1113,0.07370379724956684
1114,0.22457550352911895
1115,0.20654269241793408
1116,0.1475927268738509
1117,0.22688664592733876
1118,0.10187979377429454
1119,0.15642228272988748
1120,0.12673906476394445
1121,0.22688664592733876
1122,0.13392351657404447
1123,0.20939830546843313
1124,0.08683302856214949
1125,0.1696684465476249
1126,0.22688664592733876
1127,0.050783709796397195
1128,0.22421180231871365
1129,0.1410996327063624
1130,0.22688664592733876
1131,0.0538814233981532
1132,0.1888540182687897
1133,0.0847385292179068
1134,0.14269351641628544
1135,0.19281857111477252
1136,0.22688664592733876
1137,0.0841331595246221
1138,0.21470008151827116
1139,0.17462598997794382
1140,0.07304119845267765
1141,0.22255656469554275
1142,0.20468586896229887
1143,0.14626586493585514
1144,0.22688664592733876
1145,0.05438561316212012
1146,0.0893745197218174
1147,0.11562302284507402
1148,0.22688664592733876
1149,0.11000294739548332
1150,0.07105617909298019
1151,0.20419325652858483
1152,0.17205607201968573
1153,0.2411976517436013
1154,0.05709458894000758
1155,0.2411976517436013
1156,0.15863404940785433
1157,0.2411976517436013
1158,0.060577254650236514
1159,0.21232286073535708
1160,0.09526896543151808
1161,0.160426004654942
1162,0.2411976517436013
1163,0.07329073064470029
1164,0.11547106446873982
1165,0.1326196667454043
1166,0.2411976517436013
1167,0.1690561746515042
1168,0.06384016951809438
1169,0.08963881962403411
1170,0.11439818214392145
1171,0.2411976517436013
1172,0.06114409995233953
1173,0.1004810693367222
1174,0.12999146749631396
1175,0.2411976517436013
1176,0.12367298665092732
1177,0.07988631301703522
1178,0.22956830236628675
1179,0.19343743783155468
1180,0.2411976517436013
1181,0.1425970705376291
1182,0.04296745394764995
1183,0.18140898612783918
1184,0.2411976517436013
1185,0.09468691472212142
1186,0.16693609499188758
1187,0.13215402617788696
1188,0.1497935134691208
1189,0.24266315469002575
1190,0.07513095970566183
1191,0.11837038347765604
1192,0.13594956348204673
1193,0.24266315469002575
1194,0.17330094179725486
1195,0.0654431080366559
1196,0.09188952662901831
1197,0.11727056255888786
1198,0.24266315469002575
1199,0.047024918914673065
1200,0.11041561840991908
1201,0.12079842765861996
1202,0.24266315469002575
1203,0.17581321704015987
1204,0.07432424372347429
1205,0.14416259152313088
1206,0.24266315469002575
1207,0.24266315469002575
1208,0.14617748610864378
1209,0.04404630739520674
1210,0.18596391531541112
1211,0.24266315469002575
1212,0.09706437242559479
1213,0.17112762986437724
1214,0.1354722313227446
1215,0.15355462178670232
1216,0.19895989917658508
1217,0.20375042279151703
1218,0.16410099393586133
1219,0.13125152297297957
1220,0.24266315469002575
1221,0.08632968808669735
1222,0.10871465046053896
1223,0.17035853389669434
1224,0.18967395489062
1225,0.23524363297091433
1226,0.04285485643686327
1227,0.10062421338632214
1228,0.11008629880898461
1229,0.23524363297091433
1230,0.1602225022361108
1231,0.06773333943068365
1232,0.13137858194928664
1233,0.22705350885782163
1234,0.23524363297091433
1235,0.08458239549108791
1236,0.11882088838155573
1237,0.14989345297625578
1238,0.21895840426303817
1239,0.23148393401616355
1240,0.2167379412123864
1241,0.06594696316291991
1242,0.15678058745902723
1243,0.18131658943158482
1244,0.18568230034642608
1245,0.14954889234425806
1246,0.11961243748942689
1247,0.23524363297091433
1248,0.07867416838947933
1249,0.09907408339233621
