indice,caracteristica_hog
127,0.09763802552150255
128,0.0484364416858958
129,0.0
130,0.18138799297307773
131,0.6049221359038902
132,0.18135595080580283
133,0.3161999876916427
134,0.07275512398580743
135,0.0
136,0.01091152460754424
137,0.0
138,0.0
139,0.03083589388902847
140,0.6049221359038902
141,0.2214795263095488
142,0.0
143,0.11017813037026898
144,0.0
145,0.0004427407747055887
146,0.007839510273185317
147,0.002206246117836592
148,0.0027459003964525105
149,0.08457239059569216
150,0.0
151,0.0053240798349003535
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.17635551803383073
159,0.0
160,0.0
161,0.0
162,0.0
163,0.010607541117742852
164,0.0
165,0.0
166,0.02997683862657218
167,0.5337458310908083
168,0.2153093418716578
169,0.0
170,0.10710868464436282
171,0.0
172,0.1331723817766572
173,0.06784197690986787
174,0.15532242804927443
175,0.11311705969239481
176,0.5337458310908083
177,0.48276622369560745
178,0.1524030126634001
179,0.02826336394705652
180,0.12917596571666642
181,0.0
182,0.0
183,0.0
184,0.0
185,0.20838134643038306
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.13185740171500995
195,0.0
196,0.0
197,0.0
198,0.0
199,0.15735623433476778
200,0.08016195155438963
201,0.18352868710087764
202,0.13365890370623654
203,0.5083254283439032
204,0.5083254283439032
205,0.18007911140469005
206,0.03339593736335357
207,0.15263407667981346
208,0.056642921798375906
209,0.022886471693327238
210,0.0
211,0.13085167821653448
212,0.5083254283439032
213,0.011998231068671211
214,0.004576365110654961
215,0.0
216,0.058412342346106184
217,0.0
218,0.0
219,0.0
220,0.0
221,0.1288077331691742
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.1288077331691742
231,0.0
232,0.0
233,0.0
234,0.0
235,0.055332853992504094
236,0.022357141129092744
237,0.0
238,0.12782527058194992
239,0.5640120031474231
240,0.011720729560072692
241,0.004470520489490732
242,0.0
243,0.057061350434961675
244,0.008481697990778237
245,0.013603227937934883
246,0.03353616090999153
247,0.0
248,0.5640120031474231
249,0.32014969446418173
250,0.44489119167659985
251,0.06711186166715942
252,0.031211666671966513
253,0.0
254,0.0
255,0.0
256,0.0
257,0.11622154517953463
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0010275682831603079
263,0.0
264,0.009116682095538505
265,0.0
266,0.10465079185958387
267,0.0
268,0.004653697041327258
269,0.0030782826290990566
270,0.0
271,0.007652925969434797
272,0.012274015942037891
273,0.03025924255052017
274,0.0
275,0.5093965076729722
276,0.2888669124431704
277,0.40141954571554433
278,0.06055416139175623
279,0.02816188158113355
280,0.0064569918729738785
281,0.017217819780031184
282,0.07698179782525759
283,0.2517655569716
284,0.5093965076729722
285,0.3462082565612586
286,0.12765038808580245
287,0.004930143093015732
288,0.02144877433394671
289,0.0008544625524336508
290,0.0
291,0.007580871831818423
292,0.0
293,0.08702115878034802
294,0.0
295,0.003869728092381253
296,0.0025597104109545657
297,0.0
298,0.03995349266872421
299,0.004528984639754102
300,0.011732190575971762
301,0.017047964983843103
302,0.048306892812461956
303,0.0265888197024438
304,0.01003507563625828
305,0.0011520259380829278
306,0.0006797232632008458
307,0.005369237107879739
308,0.014317279423359619
309,0.06401332596447902
310,0.20935274467913112
311,0.5192515676523273
312,0.28788548208702053
313,0.10614620771233435
314,0.004099603617742411
315,0.017835480876844383
316,0.02463093588657203
317,0.0
318,0.0
319,0.146811884328184
320,0.5192515676523273
321,0.5192515676523273
322,0.07363345799010021
323,0.0361918882063305
324,0.08222355997658162
325,0.04053471297440823
326,0.004594869689118428
327,0.01190286369958199
328,0.01729596891935276
329,0.049009633552549565
330,0.026975618474790658
331,0.010181060113190733
332,0.0011687849451975333
333,0.0006896114841404734
334,0.06856929507253168
335,0.0
336,0.0
337,0.0030025201841800547
338,0.03201538326023143
339,0.006110793248318337
340,0.0
341,0.0
342,0.0
343,0.024989252497437033
344,0.0
345,0.0
346,0.1489476187180355
347,0.5091545491351284
348,0.5091545491351284
349,0.07470463495368716
350,0.0367183868656838
351,0.08341970077609244
352,0.0025505228360073245
353,0.025129338899453627
354,0.02738183451100179
355,0.08743179651696473
356,0.5091545491351284
357,0.35199152568013276
358,0.1970086091612294
359,0.008618367753078261
360,0.05154819547316228
361,0.08787999135185223
362,0.0
363,0.0
364,0.0038480991752999046
365,0.04103165419827165
366,0.007831733682650867
367,0.0
368,0.0
369,0.0
370,0.006079138594045178
371,0.0
372,0.0
373,0.003606479427349396
374,0.0245024919836844
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0032688089404147016
380,0.032206340794750314
381,0.03509319116492766
382,0.11205460860666944
383,0.5693800730369208
384,0.4511204643415805
385,0.2524907810560936
386,0.011045499050361406
387,0.06606535720679726
388,0.029529398221723756
389,0.07824284083695071
390,0.030215612033229946
391,0.1438772072454184
392,0.5693800730369208
393,0.12288615255415364
394,0.022924715153092037
395,0.10325687445522638
396,0.0
397,0.006673169926108312
398,0.0
399,0.0
400,0.003958891491187718
401,0.026896786459252357
402,0.0
403,0.0
404,0.0
405,0.0
406,0.024673191776975738
407,0.0
408,0.0
409,0.0
410,0.061365687565082
411,0.0
412,0.0
413,0.0
414,0.0
415,0.032414903707296334
416,0.08588844691217755
417,0.03316817183878932
418,0.1579363650934134
419,0.5193348413629545
420,0.134894140818373
421,0.025164835010352524
422,0.11334676099563154
423,0.0
424,0.06105554094516346
425,0.0931563197984491
426,0.06792961346155459
427,0.11480788360589252
428,0.5193348413629545
429,0.4630643731386313
430,0.35958783966824537
431,0.12128513729381518
432,0.025148646168003524
433,0.04144924606298533
434,0.0
435,0.0
436,0.0
437,0.10309008687246277
438,0.0
439,0.0
440,0.0
441,0.0
442,0.07349611087233336
443,0.001846633386628392
444,0.041727640932551505
445,0.001846633386628392
446,0.07720922037124428
447,0.03117689767859595
448,0.029942452897758032
449,0.031005367948398276
450,0.005353727874302654
451,0.10256906212297727
452,0.15649613785482253
453,0.11411702583039608
454,0.1928692590956915
455,0.43777222634146123
456,0.43777222634146123
457,0.43777222634146123
458,0.2037505947716708
459,0.042247976370096536
460,0.040404336315617684
461,0.0
462,0.06610669875519484
463,0.02167350053317694
464,0.43777222634146123
465,0.09823401894499681
466,0.02844556249949375
467,0.15196453777317362
468,0.19118123715411783
469,0.10151645054922229
470,0.0025506610438454126
471,0.057636274178143904
472,0.0025506610438454126
473,0.1066451803875236
474,0.0430630676086394
475,0.04135799163846514
476,0.04282614229154907
477,0.007394832795298675
478,0.030045034147508164
479,0.042010883033300216
480,0.0
481,0.016293490334117904
482,0.024187279551799477
483,0.0025506610438454126
484,0.08382665979025894
485,0.0025506610438454126
486,0.0
487,0.055808460622949516
488,0.0
489,0.09130983035022477
490,0.029936507102079086
491,0.6094366169741401
492,0.13568566837235327
493,0.03929041284702457
494,0.2099009090546729
495,0.26406894701146744
496,0.0
497,0.0
498,0.06037078253897515
499,0.05948266485382795
500,0.6094366169741401
501,0.24836409558527162
502,0.0
503,0.03446192101289035
504,0.0
505,0.03409639598307124
506,0.047675755549796674
507,0.0
508,0.01849055306946632
509,0.027448764321667266
510,0.002894599771215766
511,0.09513009611220269
512,0.002894599771215766
513,0.0
514,0.01646448111878707
515,0.007509577336791957
516,0.003787774881460237
517,0.002894599771215766
518,0.05136925821575991
519,0.0
520,0.003550162915179672
521,0.0
522,0.0
523,0.0
524,0.0
525,0.06851135855432196
526,0.06750348443696609
527,0.6563379806472542
528,0.28185424950682275
529,0.0
530,0.039108869020549455
531,0.0
532,0.0
533,0.011123348314277815
534,0.04453484646970735
535,0.061836965958204065
536,0.6563379806472542
537,0.1530039163628805
538,0.007181417454955142
539,0.04719560495368324
540,0.0
541,0.023408401461525345
542,0.010676753177809748
543,0.005385274788279192
544,0.004115401695698854
545,0.07303432221275204
546,0.0
547,0.005047449608206488
548,0.0
549,0.0
550,0.02762757960448309
551,0.0
552,0.0
553,0.0
554,0.1257986899775954
555,0.018305895909926866
556,0.0
557,0.0
558,0.0
559,0.0
560,0.015814637646848498
561,0.06331748675643076
562,0.08791680186389948
563,0.6478874215453254
564,0.2175335544174019
565,0.010210191358935448
566,0.06710042424080716
567,0.0
568,0.1807084561318134
569,0.0
570,0.02300674513492801
571,0.12633095628856658
572,0.6478874215453254
573,0.15630804342150278
574,0.0
575,0.0
576,0.0
577,0.05293475145970253
578,0.0
579,0.0
580,0.0
581,0.24103169670497004
582,0.03507430126386904
583,0.0
584,0.0
585,0.0
586,0.17817935363288842
587,0.0
588,0.0
589,0.06148750158068634
590,0.10776455341194272
591,0.0
592,0.0
593,0.0
594,0.0
595,0.3462394226692184
596,0.0
597,0.044081180944874176
598,0.2420515249087067
599,0.5517734631527124
600,0.29948795906562187
601,0.0
602,0.0
603,0.0
604,0.0674717311103016
605,0.0
606,0.07761807275323535
607,0.0
608,0.5517734631527124
609,0.028652532482599215
610,0.0178013691601369
611,0.0
612,0.0
613,0.20601619875920812
614,0.0
615,0.0
616,0.07109365416687448
617,0.12460053986195499
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.138519288054759
627,0.0
628,0.0
629,0.0
630,0.0
631,0.07801279600377908
632,0.0
633,0.0897442940363527
634,0.0
635,0.6716133310416884
636,0.033128899092606585
637,0.020582465545569674
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.6716133310416884
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.15753958796427617
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.15753958796427617
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.6627794767554974
672,0.0
673,0.0
674,0.0
675,0.0
676,0.17302975888045552
677,0.0
678,0.0
679,0.0
680,0.6627794767554974
681,0.07404621326900875
682,0.02572499897334637
683,0.1890115631474216
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.1200612324860741
690,0.0
691,0.0
692,0.0
693,0.0
694,0.04606866078393351
695,0.0
696,0.0
697,0.0
698,0.09896623786766377
699,0.0
700,0.0
701,0.0
702,0.0
703,0.1318663224678897
704,0.0
705,0.0
706,0.0
707,0.45174708478507064
708,0.05643076601177736
709,0.01960507274618063
710,0.14404608720155304
711,0.0
712,0.4508432647806333
713,0.061549115721444045
714,0.45174708478507064
715,0.3748490570215601
716,0.3436713167317025
717,0.1288427074767153
718,0.03921014549236126
719,0.16512321392916648
720,0.11286153202355471
721,0.04155372115285843
722,0.0
723,0.0
724,0.0
725,0.08926709354951702
726,0.0
727,0.0
728,0.0
729,0.0
730,0.15526165301725206
731,0.014881438496459388
732,0.3574625640944468
733,0.31036229138779503
734,0.1450608476073644
735,0.0
736,0.0
737,0.014255456785468744
738,0.0
739,0.3574625640944468
740,0.055517020646405776
741,0.3574625640944468
742,0.3381121336029397
743,0.30998995457417994
744,0.11621553238061376
745,0.0353673717539629
746,0.14894038313067964
747,0.10180058527394337
748,0.2377965988013365
749,0.0
750,0.0895304893516906
751,0.0
752,0.3574625640944468
753,0.0
754,0.10920770246271026
755,0.0
756,0.0
757,0.20296959061294895
758,0.01945412418752566
759,0.3978438986019696
760,0.3978438986019696
761,0.18963433842587352
762,0.0
763,0.0
764,0.0186357942963912
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.3978438986019696
771,0.0
772,0.0
773,0.0
774,0.0
775,0.31086541570245857
776,0.0
777,0.11704092039436441
778,0.0
779,0.3978438986019696
780,0.0
781,0.14276443815894488
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.3978438986019696
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.49999999984375
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.49999999984375
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.49999999984375
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.49999999984375
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.4867657315706672
834,0.0
835,0.0
836,0.0
837,0.0
838,0.19683510528848444
839,0.0
840,0.025965942296392198
841,0.0
842,0.4867657315706672
843,0.0
844,0.11321749356116274
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.4867657315706672
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.4867657315706672
861,0.0
862,0.0
863,0.0
864,0.0
865,0.1826913222627465
866,0.0
867,0.024100133586300844
868,0.0
869,0.4319528439516426
870,0.0
871,0.10508213751631473
872,0.0
873,0.0
874,0.4319528439516426
875,0.0
876,0.10508213751631473
877,0.0
878,0.4319528439516426
879,0.0
880,0.10508213751631473
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.4319528439516426
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.4319528439516426
897,0.0
898,0.0
899,0.0
900,0.0
901,0.4278782813400124
902,0.0
903,0.062459634429621394
904,0.0
905,0.26499377979137856
906,0.0
907,0.062459634429621394
908,0.0
909,0.0
910,0.35332505787162205
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.5541017342851738
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.5541017342851738
933,0.0
934,0.0
935,0.0
936,0.0
937,0.5610417165622379
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.8277875274270667
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.9999999987499999
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.7071067807446058
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.7071067807446058
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.7071067807446058
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.7071067807446058
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.9999999987499999
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.9999999987499999
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.4868329277249935
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.4868329277249935
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.4868329277249935
1181,0.0
1182,0.22797982660386673
1183,0.0
1184,0.4868329277249935
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.4397470964407781
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.4397470964407781
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.4397470964407781
1208,0.0
1209,0.181968281236267
1210,0.0
1211,0.4397470964407781
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.4397470964407781
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.49999999984375
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.49999999984375
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.49999999984375
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.49999999984375
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.49999999984375
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.49999999984375
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.49999999984375
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.49999999984375
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.49999999984375
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.49999999984375
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.49999999984375
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.49999999984375
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.49999999984375
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.49999999984375
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.49999999984375
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.49999999984375
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.49999999984375
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.49999999984375
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.49999999984375
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.49999999984375
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.49999999984375
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.49999999984375
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.49999999984375
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.49999999984375
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.4397470964407781
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.4397470964407781
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.4397470964407781
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.4397470964407781
1469,0.0
1470,0.0
1471,0.0
1472,0.4397470964407781
1473,0.0
1474,0.181968281236267
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.4868329277249935
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.4868329277249935
1496,0.0
1497,0.0
1498,0.0
1499,0.4868329277249935
1500,0.0
1501,0.22797982660386673
1502,0.0
1503,0.0
1504,0.4868329277249935
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.9999999987499999
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.9999999987499999
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.48683301938419976
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.48683301938419976
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.48683301938419976
1649,0.0
1650,0.22797904367844288
1651,0.0
1652,0.48683301938419976
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.43974713765638224
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.43974713765638224
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.43974713765638224
1676,0.0
1677,0.181967783224531
1678,0.0
1679,0.43974713765638224
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.43974713765638224
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,0.0
1696,0.0
1697,0.49999999984375
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.49999999984375
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.49999999984375
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.49999999984375
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
