punto_clave_id,posicion_x,posicion_y,tamaño,angulo,respuesta,octava
84,564.0,175.0,31.0,303.72723388671875,-0.0010469028493389487,0
85,352.0,135.0,31.0,121.20037078857422,-0.0010470164706930518,0
86,347.0,132.0,31.0,124.98127746582031,-0.0007043227087706327,0
87,524.0,138.0,31.0,267.2037353515625,-0.0007937881746329367,0
88,267.0,35.0,31.0,171.1505584716797,-0.0010377217549830675,0
89,190.0,194.0,31.0,23.233095169067383,-0.0008029048331081867,0
90,325.0,102.0,31.0,155.98458862304688,-0.0008652487304061651,0
91,149.0,246.0,31.0,17.719457626342773,-0.0010909046977758408,0
92,408.0,130.0,31.0,245.8421630859375,-0.000980721553787589,0
93,332.0,45.0,31.0,242.02572631835938,-0.0006722099496982992,0
94,473.0,65.0,31.0,24.009273529052734,-0.0007465609814971685,0
95,432.0,103.0,31.0,189.6139678955078,-0.0008769618580117822,0
96,431.0,105.0,31.0,188.52403259277344,-0.0011602402664721012,0
97,150.0,244.0,31.0,15.364644050598145,-0.0009195275488309562,0
98,411.0,128.0,31.0,259.1676025390625,-0.0007015635492280126,0
99,324.0,57.0,31.0,196.73471069335938,-0.0008380674407817423,0
100,329.0,49.0,31.0,203.10806274414062,-0.0011238016886636615,0
101,126.0,200.0,31.0,139.1035919189453,-0.0008244381751865149,0
102,128.0,203.0,31.0,142.06346130371094,-0.0011773835867643356,0
103,327.0,52.0,31.0,202.01649475097656,-0.001213603070937097,0
104,326.0,54.0,31.0,200.6239471435547,-0.0012223285157233477,0
105,568.0,265.0,31.0,209.87432861328125,-0.0012363882269710302,0
106,121.0,274.0,31.0,21.627912521362305,-0.0012802889104932547,0
107,129.0,205.0,31.0,146.55657958984375,-0.0012839138507843018,0
108,274.0,119.0,31.0,38.135135650634766,-0.001285143312998116,0
109,138.0,252.0,31.0,158.96942138671875,-0.0013214412610977888,0
110,571.2000122070312,259.20001220703125,37.20000076293945,255.55279541015625,-0.00018238920893054456,1
111,404.4000244140625,132.0,37.20000076293945,243.4781494140625,-0.00021980504970997572,1
112,132.0,210.00001525878906,37.20000076293945,154.9240264892578,-0.0008075378718785942,1
113,150.0,243.60000610351562,37.20000076293945,14.728438377380371,-0.0007319877040572464,1
114,477.6000061035156,56.400001525878906,37.20000076293945,30.93120002746582,-5.3955584007781e-05,1
115,432.0000305175781,103.20000457763672,37.20000076293945,172.74681091308594,-0.0007354177650995553,1
116,196.8000030517578,183.60000610351562,37.20000076293945,35.63819885253906,-0.0006769429892301559,1
117,326.4000244140625,104.4000015258789,37.20000076293945,156.20973205566406,-0.0006488642538897693,1
118,500.4000244140625,176.40000915527344,37.20000076293945,65.09329223632812,-0.00046058790758252144,1
119,472.8000183105469,256.8000183105469,37.20000076293945,306.7402648925781,-0.00018006747995968908,1
120,180.0,248.40000915527344,37.20000076293945,161.27012634277344,0.00025413185358047485,1
121,324.0,195.60000610351562,37.20000076293945,237.505615234375,-0.00015836050442885607,1
122,351.6000061035156,168.0,37.20000076293945,243.17367553710938,-0.0001621895207790658,1
123,410.4000244140625,128.40000915527344,37.20000076293945,266.61004638671875,-0.0008429353474639356,1
124,48.0,124.80000305175781,37.20000076293945,304.42413330078125,-0.0005942544667050242,1
125,128.40000915527344,194.40000915527344,37.20000076293945,130.49594116210938,0.0009085139608941972,1
126,327.6000061035156,40.80000305175781,37.20000076293945,215.64996337890625,-0.0006904011243022978,1
127,202.8000030517578,132.0,37.20000076293945,128.58692932128906,-0.0007605357677675784,1
128,126.00000762939453,200.40000915527344,37.20000076293945,138.9382781982422,-0.00037954916479066014,1
129,186.0,254.40000915527344,37.20000076293945,160.11216735839844,0.0003393482475075871,1
130,484.8000183105469,189.60000610351562,37.20000076293945,42.3015022277832,-0.0006468521896749735,1
131,268.8000183105469,180.0,37.20000076293945,127.03182220458984,-0.0004180167452432215,1
132,300.0,211.20001220703125,37.20000076293945,345.9947204589844,-0.0006564506911672652,1
133,190.8000030517578,256.8000183105469,37.20000076293945,342.1022644042969,-0.00016543304082006216,1
134,424.8000183105469,42.0,37.20000076293945,114.50982666015625,-0.0001648792822379619,1
135,324.0,106.80000305175781,37.20000076293945,154.77609252929688,-0.00014269798703026026,1
136,126.00000762939453,190.8000030517578,37.20000076293945,121.01560974121094,0.002626461675390601,1
137,432.0000305175781,45.60000228881836,37.20000076293945,331.3121337890625,-0.00024175380531232804,1
138,571.2000122070312,198.00001525878906,37.20000076293945,155.3811798095703,-0.0001891751744551584,1
139,188.40000915527344,259.20001220703125,37.20000076293945,132.85992431640625,0.0004928576527163386,1
140,543.6000366210938,172.8000030517578,37.20000076293945,119.00402069091797,-0.00022776845435146242,1
141,178.8000030517578,246.00001525878906,37.20000076293945,157.91612243652344,-0.00011832190648419783,1
142,474.0000305175781,259.20001220703125,37.20000076293945,305.443603515625,-0.00023520701506640762,1
143,482.4000244140625,132.0,37.20000076293945,124.94259643554688,-0.0007023322395980358,1
144,469.20001220703125,250.8000030517578,37.20000076293945,297.6752624511719,-7.288371853064746e-05,1
145,190.8000030517578,262.8000183105469,37.20000076293945,131.11767578125,0.000707808998413384,1
146,554.4000244140625,133.20001220703125,37.20000076293945,229.670654296875,0.00015949239605106413,1
147,295.20001220703125,198.00001525878906,37.20000076293945,334.59600830078125,-0.00046090735122561455,1
148,523.2000122070312,138.0,37.20000076293945,269.31622314453125,-0.0007235007360577583,1
149,288.0,198.00001525878906,37.20000076293945,148.57504272460938,-0.0005024207639507949,1
150,568.800048828125,262.8000183105469,37.20000076293945,248.6094970703125,-0.00047134290798567235,1
151,146.40000915527344,202.8000030517578,37.20000076293945,332.62493896484375,0.0002988639462273568,1
152,374.4000244140625,162.0,37.20000076293945,205.82809448242188,-0.0006510849925689399,1
153,483.6000061035156,265.20001220703125,37.20000076293945,319.3883056640625,-0.000317467754939571,1
154,481.20001220703125,124.80000305175781,37.20000076293945,240.84039306640625,-0.0007423133356496692,1
155,322.8000183105469,198.00001525878906,37.20000076293945,242.28439331054688,-0.00017500108515378088,1
156,208.8000030517578,174.0,37.20000076293945,63.95580291748047,-0.000287038303213194,1
157,567.6000366210938,265.20001220703125,37.20000076293945,259.6116027832031,-0.0005442869733087718,1
158,324.0,99.60000610351562,37.20000076293945,161.74234008789062,-0.00043838663259521127,1
159,178.8000030517578,49.20000076293945,37.20000076293945,221.87298583984375,-0.0005856119096279144,1
160,406.8000183105469,130.8000030517578,37.20000076293945,262.76593017578125,-0.0002825785195454955,1
161,129.60000610351562,196.8000030517578,37.20000076293945,138.5869903564453,-0.0005460490938276052,1
162,324.0,57.60000228881836,37.20000076293945,188.32363891601562,-0.00038016645703464746,1
163,498.0000305175781,177.60000610351562,37.20000076293945,61.69385528564453,-0.00041020361823029816,1
164,504.0000305175781,130.8000030517578,37.20000076293945,289.7913513183594,-8.588063792558387e-05,1
165,558.0,130.8000030517578,37.20000076293945,228.9365692138672,-0.00015795962826814502,1
166,573.6000366210938,46.80000305175781,37.20000076293945,140.848876953125,-0.0004728574713226408,1
167,288.0,193.20001220703125,37.20000076293945,297.2860412597656,-0.0007199628162197769,1
168,184.8000030517578,198.00001525878906,37.20000076293945,9.440181732177734,-0.0005943769938312471,1
169,570.0,129.60000610351562,37.20000076293945,27.368576049804688,0.00021897965052630752,1
170,567.6000366210938,130.8000030517578,37.20000076293945,25.99024772644043,-0.0007120913942344487,1
171,504.0000305175781,174.0,37.20000076293945,70.37741088867188,-0.0004977774806320667,1
172,546.0,174.0,37.20000076293945,123.21015167236328,-0.00022201820684131235,1
173,354.0,166.8000030517578,37.20000076293945,240.328369140625,-0.00016317347763106227,1
174,506.4000244140625,172.8000030517578,37.20000076293945,75.48650360107422,-0.0004946519038639963,1
175,112.80000305175781,178.8000030517578,37.20000076293945,249.6474609375,-0.0004928490379825234,1
176,346.8000183105469,132.0,37.20000076293945,124.2625961303711,-0.00041195182711817324,1
177,124.80000305175781,198.00001525878906,37.20000076293945,135.3355712890625,-0.0003812717623077333,1
178,426.0000305175781,44.400001525878906,37.20000076293945,121.15269470214844,-5.476044862007257e-06,1
179,483.6000061035156,192.0,37.20000076293945,39.563655853271484,-0.0006538571906276047,1
180,472.8000183105469,66.0,37.20000076293945,21.113656997680664,-0.00021149616804905236,1
181,184.8000030517578,204.00001525878906,37.20000076293945,18.513351440429688,-0.0003634343156591058,1
182,128.40000915527344,204.00001525878906,37.20000076293945,144.98822021484375,-0.0004995380877517164,1
183,132.0,200.40000915527344,37.20000076293945,145.79071044921875,-0.0008489217725582421,1
184,264.0,169.20001220703125,37.20000076293945,303.58343505859375,-0.000851722143124789,1
185,330.0,37.20000076293945,37.20000076293945,221.32089233398438,-0.0008593783131800592,1
186,51.60000228881836,127.20000457763672,37.20000076293945,309.4272766113281,-0.0008816232439130545,1
187,324.0,48.0,37.20000076293945,204.36569213867188,-0.0008884688140824437,1
188,560.4000244140625,129.60000610351562,37.20000076293945,233.78057861328125,-0.0008974635857157409,1
189,146.40000915527344,249.60000610351562,37.20000076293945,26.295089721679688,-0.000898956146556884,1
190,477.6000061035156,120.00000762939453,37.20000076293945,293.14825439453125,-0.0009011304937303066,1
191,480.0000305175781,196.8000030517578,37.20000076293945,32.499149322509766,-0.0009155789157375693,1
192,289.20001220703125,195.60000610351562,37.20000076293945,309.97760009765625,-0.0009167099487967789,1
193,478.8000183105469,199.20001220703125,37.20000076293945,30.082761764526367,-0.0009380826377309859,1
194,136.8000030517578,226.8000030517578,37.20000076293945,181.12660217285156,-0.0009920359589159489,1
195,150.0,208.8000030517578,37.20000076293945,340.32379150390625,-0.0009968477534130216,1
196,148.8000030517578,246.00001525878906,37.20000076293945,16.972599029541016,-0.001002900768071413,1
197,291.6000061035156,199.20001220703125,37.20000076293945,340.2923889160156,-0.0010134810581803322,1
198,200.40000915527344,181.20001220703125,37.20000076293945,44.37226104736328,-0.001013992470689118,1
199,270.0,172.8000030517578,37.20000076293945,307.73876953125,-0.0010178658412769437,1
200,123.84000396728516,187.20001220703125,44.6400032043457,108.292724609375,0.0015869130147621036,2
201,187.20001220703125,250.5600128173828,44.6400032043457,321.388916015625,-0.00014835016918368638,2
202,184.32000732421875,246.24000549316406,44.6400032043457,307.91595458984375,0.00024152333207894117,2
203,180.0,247.6800079345703,44.6400032043457,155.32345581054688,0.0003616022295318544,2
204,142.5600128173828,198.72000122070312,44.6400032043457,330.9994812011719,0.00022300161072053015,2
205,139.6800079345703,197.28001403808594,44.6400032043457,327.2254333496094,0.000835163111332804,2
206,472.32000732421875,256.32000732421875,44.6400032043457,292.10772705078125,-3.62895370926708e-05,2
207,131.04000854492188,198.72000122070312,44.6400032043457,142.35818481445312,-7.875241135479882e-05,2
208,136.8000030517578,252.00001525878906,44.6400032043457,135.23484802246094,0.0004916327889077365,2
209,286.55999755859375,190.0800018310547,44.6400032043457,292.0174255371094,-0.00013735519314650446,2
210,480.96002197265625,125.2800064086914,44.6400032043457,126.10560607910156,-0.00013711639621760696,2
211,322.55999755859375,197.28001403808594,44.6400032043457,250.5554656982422,-5.901366239413619e-05,2
212,125.2800064086914,184.32000732421875,44.6400032043457,319.3365478515625,-7.238243415486068e-05,2
213,188.6400146484375,259.20001220703125,44.6400032043457,146.6739501953125,0.00023310721735469997,2
214,498.2400207519531,177.12001037597656,44.6400032043457,62.112693786621094,-0.00019808174693025649,2
215,565.9200439453125,131.04000854492188,44.6400032043457,39.17987060546875,-3.58695542672649e-05,2
216,367.20001220703125,162.72000122070312,44.6400032043457,191.59303283691406,-0.0001333217223873362,2
217,126.72000122070312,191.52000427246094,44.6400032043457,127.06271362304688,0.0011637042043730617,2
218,128.16000366210938,203.04000854492188,44.6400032043457,145.18524169921875,-0.00016745329776313156,2
219,495.3600158691406,178.5600128173828,44.6400032043457,57.81264114379883,-0.00020034128101542592,2
220,282.2400207519531,184.32000732421875,44.6400032043457,295.71917724609375,-0.00018965966592077166,2
221,133.9199981689453,191.52000427246094,44.6400032043457,321.298828125,0.0011057982919737697,2
222,48.96000289916992,125.2800064086914,44.6400032043457,287.9228820800781,-0.0001658589899307117,2
223,324.0,106.56000518798828,44.6400032043457,156.12493896484375,-6.719086286466336e-06,2
224,129.60000610351562,195.8400115966797,44.6400032043457,136.14181518554688,0.0003156613383907825,2
225,473.760009765625,63.36000061035156,44.6400032043457,24.06296157836914,-5.006672290619463e-05,2
226,185.760009765625,253.44000244140625,44.6400032043457,154.5767059326172,4.521413575275801e-05,2
227,119.52000427246094,184.32000732421875,44.6400032043457,119.39836883544922,0.0009558293386362493,2
228,561.6000366210938,128.16000366210938,44.6400032043457,233.39517211914062,-0.00013599704834632576,2
229,178.5600128173828,48.96000289916992,44.6400032043457,228.8452606201172,-0.0002070871414616704,2
230,334.08001708984375,47.52000045776367,44.6400032043457,26.348413467407227,-0.00033292852458544075,2
231,288.0,192.9600067138672,44.6400032043457,287.72967529296875,-0.00022354867542162538,2
232,325.44000244140625,44.6400032043457,44.6400032043457,209.5625,-0.00035263170138932765,2
233,480.96002197265625,194.40000915527344,44.6400032043457,35.452117919921875,-0.0003623248776420951,2
234,479.52001953125,197.28001403808594,44.6400032043457,31.818065643310547,-0.0003061737515963614,2
235,292.32000732421875,213.12001037597656,44.6400032043457,164.43399047851562,-0.00028952397406101227,2
236,324.0,47.52000045776367,44.6400032043457,204.22683715820312,-0.00034947265521623194,2
237,318.2400207519531,216.00001525878906,44.6400032043457,342.3907775878906,-0.00024686672259122133,2
238,565.9200439453125,136.8000030517578,44.6400032043457,54.93741989135742,-0.00024053544620983303,2
239,263.52001953125,168.48001098632812,44.6400032043457,303.99261474609375,-0.00029104980058036745,2
240,293.760009765625,198.72000122070312,44.6400032043457,334.59564208984375,-0.0002505465818103403,2
241,266.4000244140625,126.72000122070312,44.6400032043457,51.046897888183594,-0.00022884868667460978,2
242,136.8000030517578,102.24000549316406,44.6400032043457,182.8638916015625,-0.0003060268354602158,2
243,204.48001098632812,132.48001098632812,44.6400032043457,123.41468048095703,-0.0002906072186306119,2
244,51.840003967285156,126.72000122070312,44.6400032043457,304.84796142578125,-0.00032564898720011115,2
245,324.0,99.36000061035156,44.6400032043457,167.1110076904297,-0.0002994048409163952,2
246,286.55999755859375,195.8400115966797,44.6400032043457,167.81686401367188,-0.00023283874907065183,2
247,135.36000061035156,105.12000274658203,44.6400032043457,188.82212829589844,-0.0003669864381663501,2
248,473.760009765625,112.32000732421875,44.6400032043457,294.2478942871094,-0.0006821720162406564,2
249,430.5600280761719,53.28000259399414,44.6400032043457,154.5819549560547,-0.0006296760402619839,2
250,148.32000732421875,205.92001342773438,44.6400032043457,338.43603515625,-0.0004357952275313437,2
251,205.92001342773438,177.12001037597656,44.6400032043457,50.504905700683594,-0.0005964385927654803,2
252,338.4000244140625,115.20000457763672,44.6400032043457,351.5939025878906,-0.0005194871919229627,2
253,136.8000030517578,109.44000244140625,44.6400032043457,33.96992111206055,-0.0007017513271421194,2
254,122.4000015258789,120.96000671386719,44.6400032043457,215.3218231201172,-0.0006387075409293175,2
255,433.44000244140625,50.400001525878906,44.6400032043457,330.7445068359375,-0.0004501622461248189,2
256,129.60000610351562,113.76000213623047,44.6400032043457,210.86273193359375,-0.0003820509882643819,2
257,180.0,53.28000259399414,44.6400032043457,294.859619140625,-0.0006207377300597727,2
258,406.08001708984375,168.48001098632812,44.6400032043457,253.46047973632812,-0.0006728802109137177,2
259,201.60000610351562,180.0,44.6400032043457,43.642520904541016,-0.00048358648200519383,2
260,358.5600280761719,132.48001098632812,44.6400032043457,75.78778839111328,-0.0006598097388632596,2
261,151.20001220703125,240.48001098632812,44.6400032043457,12.357860565185547,-0.000382499594707042,2
262,185.760009765625,195.8400115966797,44.6400032043457,353.8345031738281,-0.0006719118100591004,2
263,479.52001953125,257.760009765625,44.6400032043457,326.2609558105469,-0.0005832830793224275,2
264,280.8000183105469,181.44000244140625,44.6400032043457,300.32818603515625,-0.0006429034983739257,2
265,136.8000030517578,226.0800018310547,44.6400032043457,180.76821899414062,-0.0003786254092119634,2
266,336.96002197265625,112.32000732421875,44.6400032043457,343.3049011230469,-0.0005300144548527896,2
267,419.0400085449219,119.52000427246094,44.6400032043457,214.69232177734375,-0.0006312328041531146,2
268,472.32000732421875,120.96000671386719,44.6400032043457,149.91432189941406,-0.00045434123603627086,2
269,149.760009765625,243.36001586914062,44.6400032043457,15.900288581848145,-0.0005256786826066673,2
270,61.92000198364258,169.92001342773438,44.6400032043457,244.6044158935547,-0.0006057482678443193,2
271,286.55999755859375,250.5600128173828,44.6400032043457,219.8756103515625,-0.0004335265257395804,2
272,403.20001220703125,167.04000854492188,44.6400032043457,250.13021850585938,-0.0004961787490174174,2
273,388.8000183105469,162.72000122070312,44.6400032043457,205.72113037109375,-0.0004911160212941468,2
274,341.2799987792969,119.52000427246094,44.6400032043457,15.408278465270996,-0.0007121881935745478,2
275,119.23200988769531,184.89601135253906,53.5680046081543,111.42216491699219,0.00046116142766550183,3
276,430.27203369140625,53.5680046081543,53.5680046081543,150.7699737548828,-6.944046617718413e-05,3
277,129.60000610351562,196.9920196533203,53.5680046081543,141.20010375976562,0.00027734824107028544,3
278,480.384033203125,195.26402282714844,53.5680046081543,32.98338317871094,-0.00012728053843602538,3
279,432.0000305175781,57.02400588989258,53.5680046081543,160.24252319335938,-0.00016360775043722242,3
280,183.1680145263672,245.3760223388672,53.5680046081543,95.76753997802734,0.0003545476065482944,3
281,136.5120086669922,247.10401916503906,53.5680046081543,160.39620971679688,-0.00019365469051990658,3
282,264.384033203125,122.6880111694336,53.5680046081543,355.6855773925781,-0.0002253936545457691,3
283,471.7440490722656,120.96001434326172,53.5680046081543,150.37962341308594,-5.520741251530126e-05,3
284,438.91204833984375,60.48000717163086,53.5680046081543,295.3117980957031,-0.00031933834543451667,3
285,409.5360412597656,171.072021484375,53.5680046081543,260.6185607910156,-0.00029504590202122927,3
286,475.2000427246094,60.48000717163086,53.5680046081543,23.580224990844727,-6.932888936717063e-05,3
287,172.80001831054688,62.2080078125,53.5680046081543,191.27239990234375,-0.00014407013077288866,3
288,127.87200927734375,193.5360107421875,53.5680046081543,132.7578887939453,0.0005028318264521658,3
289,179.71202087402344,248.83203125,53.5680046081543,145.4835205078125,0.0003443214518483728,3
290,129.60000610351562,120.96001434326172,53.5680046081543,43.52180862426758,-0.00027386812143959105,3
291,473.4720458984375,63.936004638671875,53.5680046081543,16.954715728759766,-4.371801333036274e-05,3
292,138.24002075195312,107.1360092163086,53.5680046081543,31.2814884185791,-0.00012759590754285455,3
293,186.6240234375,250.56002807617188,53.5680046081543,43.736045837402344,4.4749645894626155e-05,3
294,482.112060546875,191.80801391601562,53.5680046081543,36.99394989013672,-0.00014501552504952997,3
295,286.8480224609375,191.80801391601562,53.5680046081543,293.7302551269531,-0.00020663021132349968,3
296,336.96002197265625,114.04801177978516,53.5680046081543,28.278249740600586,-0.00023451907327398658,3
297,473.4720458984375,112.32000732421875,53.5680046081543,246.10134887695312,-0.00024447834584861994,3
298,134.7840118408203,191.80801391601562,53.5680046081543,319.5836486816406,0.00032035235199145973,3
299,264.384033203125,169.34400939941406,53.5680046081543,297.2508239746094,-0.00025885275681503117,3
300,259.20001220703125,165.8880157470703,53.5680046081543,294.190185546875,-0.00015050708316266537,3
301,136.5120086669922,110.59201049804688,53.5680046081543,32.23899841308594,-0.00016656024672556669,3
302,335.2320251464844,110.59201049804688,53.5680046081543,355.9800109863281,-0.0001888236147351563,3
303,145.15200805664062,250.56002807617188,53.5680046081543,42.1794319152832,2.617890231704223e-06,3
304,127.87200927734375,203.90402221679688,53.5680046081543,146.31936645507812,-1.558107578603085e-05,3
305,255.7440185546875,164.16001892089844,53.5680046081543,292.44195556640625,-0.00032728546648286283,3
306,124.416015625,184.89601135253906,53.5680046081543,319.2714538574219,0.0006632012664340436,3
307,292.0320129394531,202.176025390625,53.5680046081543,323.57366943359375,-0.00030739131034351885,3
308,355.9680480957031,131.32801818847656,53.5680046081543,86.45783233642578,-0.0002570492506492883,3
309,259.20001220703125,131.32801818847656,53.5680046081543,60.76213073730469,-0.0001793652045307681,3
310,131.32801818847656,209.0880126953125,53.5680046081543,155.2565460205078,-1.4730852853972465e-05,3
311,281.6640319824219,183.1680145263672,53.5680046081543,300.4098815917969,-0.00019970108405686915,3
312,202.176025390625,131.32801818847656,53.5680046081543,139.87918090820312,-0.00010929724521702155,3
313,136.5120086669922,210.81602478027344,53.5680046081543,160.3223114013672,-0.00022032491688150913,3
314,352.51202392578125,129.60000610351562,53.5680046081543,117.61752319335938,-0.0002323413937119767,3
315,292.0320129394531,214.2720184326172,53.5680046081543,180.07046508789062,-7.192377233877778e-05,3
316,317.9520263671875,216.00001525878906,53.5680046081543,346.156982421875,-0.00019094407616648823,3
317,136.5120086669922,226.36802673339844,53.5680046081543,176.50108337402344,-0.00020225152547936887,3
318,202.176025390625,179.71202087402344,53.5680046081543,32.89918899536133,-0.00028619932709261775,3
319,136.5120086669922,101.95201110839844,53.5680046081543,57.942813873291016,-0.00020989072800148278,3
320,292.0320129394531,231.55201721191406,53.5680046081543,183.3994140625,-0.0002443397243041545,3
321,359.4240417480469,133.05601501464844,53.5680046081543,71.0853042602539,-0.00029744277708232403,3
322,114.04801177978516,126.14401245117188,53.5680046081543,226.27505493164062,-0.0002534152881707996,3
323,260.92803955078125,124.416015625,53.5680046081543,307.5447998046875,-0.00025422428734600544,3
324,122.6880111694336,120.96001434326172,53.5680046081543,182.6554412841797,-0.0001825457438826561,3
325,257.4720153808594,126.14401245117188,53.5680046081543,237.702392578125,-0.0003439492720644921,3
326,138.24002075195312,216.00001525878906,53.5680046081543,170.7501220703125,-0.0003478399012237787,3
327,342.14404296875,120.96001434326172,53.5680046081543,100.60997009277344,-0.00036218282184563577,3
328,556.4160766601562,141.69601440429688,53.5680046081543,64.524169921875,-0.0003807159373536706,3
329,57.02400588989258,190.08001708984375,53.5680046081543,69.59355926513672,-0.00038515959749929607,3
